,FileAddress,corresponding_img,SpatRx,SpatRy,Slicethick,Goasting,SNR Chang,SNR Normal
18,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m2\ses-1\anat\sub-GVsT3c15m2_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c15m2_ses-1_T2w_saltPepperNoisy_19.png,0.068359375,0.068359375,0.5,False,22.76848487755533,12.760380365112967
19,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m2\ses-1\anat\sub-GVsT3c15m2_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c15m2_ses-1_T2w_speckleNoisy_20.png,0.068359375,0.068359375,0.5,False,25.386721526455418,14.028175969143037
20,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m3\ses-1\anat\sub-GVsT3c15m3_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c15m3_ses-1_T2w_21.png,0.068359375,0.068359375,0.5,False,44.4248644736008,25.253687500227873
21,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m3\ses-1\anat\sub-GVsT3c15m3_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c15m3_ses-1_T2w_randomNoisy_22.png,0.068359375,0.068359375,0.5,False,20.154056683611167,13.284924897936982
22,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m3\ses-1\anat\sub-GVsT3c15m3_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c15m3_ses-1_T2w_saltPepperNoisy_23.png,0.068359375,0.068359375,0.5,False,20.136788490606108,12.714241878421962
23,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m3\ses-1\anat\sub-GVsT3c15m3_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c15m3_ses-1_T2w_speckleNoisy_24.png,0.068359375,0.068359375,0.5,False,22.71970956020218,14.008336435875503
24,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m4\ses-1\anat\sub-GVsT3c15m4_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c15m4_ses-1_T2w_25.png,0.068359375,0.068359375,0.5,False,45.025286813089444,25.14631871077283
25,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m4\ses-1\anat\sub-GVsT3c15m4_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c15m4_ses-1_T2w_randomNoisy_26.png,0.068359375,0.068359375,0.5,False,22.683318181061427,12.937066235045439
26,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m4\ses-1\anat\sub-GVsT3c15m4_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c15m4_ses-1_T2w_saltPepperNoisy_27.png,0.068359375,0.068359375,0.5,False,25.4207290808368,12.47479418646117
27,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c15m4\ses-1\anat\sub-GVsT3c15m4_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c15m4_ses-1_T2w_speckleNoisy_28.png,0.068359375,0.068359375,0.5,False,25.439403713617704,13.585939079775217
28,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m1\ses-1\anat\sub-GVsT3c16m1_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c16m1_ses-1_T2w_29.png,0.068359375,0.068359375,0.5,False,44.80517738812805,25.143910868636535
29,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m1\ses-1\anat\sub-GVsT3c16m1_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c16m1_ses-1_T2w_randomNoisy_30.png,0.068359375,0.068359375,0.5,False,20.154056683611167,12.862883394120018
30,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m1\ses-1\anat\sub-GVsT3c16m1_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c16m1_ses-1_T2w_saltPepperNoisy_31.png,0.068359375,0.068359375,0.5,False,22.73972323310987,12.388969631894142
31,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m1\ses-1\anat\sub-GVsT3c16m1_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c16m1_ses-1_T2w_speckleNoisy_32.png,0.068359375,0.068359375,0.5,False,25.330017516439465,13.517093056316527
32,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m2\ses-1\anat\sub-GVsT3c16m2_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c16m2_ses-1_T2w_33.png,0.068359375,0.068359375,0.5,False,43.969984453659414,26.26944736990895
33,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m2\ses-1\anat\sub-GVsT3c16m2_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c16m2_ses-1_T2w_randomNoisy_34.png,0.068359375,0.068359375,0.5,False,22.655655738061622,13.603396744686254
34,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m2\ses-1\anat\sub-GVsT3c16m2_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c16m2_ses-1_T2w_saltPepperNoisy_35.png,0.068359375,0.068359375,0.5,False,22.79763259585895,13.028927295652771
35,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c16m2\ses-1\anat\sub-GVsT3c16m2_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c16m2_ses-1_T2w_speckleNoisy_36.png,0.068359375,0.068359375,0.5,False,28.10168922352463,14.424742216353462
36,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m1\ses-1\anat\sub-GVsT3c17m1_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c17m1_ses-1_T2w_37.png,0.068359375,0.068359375,0.5,False,43.70510498902182,27.1260533124048
37,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m1\ses-1\anat\sub-GVsT3c17m1_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c17m1_ses-1_T2w_randomNoisy_38.png,0.068359375,0.068359375,0.5,False,25.092918869068583,14.136067468712836
38,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m1\ses-1\anat\sub-GVsT3c17m1_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c17m1_ses-1_T2w_saltPepperNoisy_39.png,0.068359375,0.068359375,0.5,False,,13.495423148670998
39,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m1\ses-1\anat\sub-GVsT3c17m1_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c17m1_ses-1_T2w_speckleNoisy_40.png,0.068359375,0.068359375,0.5,False,27.885748293842944,15.052988672678483
40,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m2\ses-1\anat\sub-GVsT3c17m2_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c17m2_ses-1_T2w_41.png,0.068359375,0.068359375,0.5,False,43.774707958288154,19.84735617917587
41,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m2\ses-1\anat\sub-GVsT3c17m2_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c17m2_ses-1_T2w_randomNoisy_42.png,0.068359375,0.068359375,0.5,False,22.513964758947424,11.643449010430745
42,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m2\ses-1\anat\sub-GVsT3c17m2_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c17m2_ses-1_T2w_saltPepperNoisy_43.png,0.068359375,0.068359375,0.5,False,22.60136610012058,11.257340871494177
43,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m2\ses-1\anat\sub-GVsT3c17m2_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c17m2_ses-1_T2w_speckleNoisy_44.png,0.068359375,0.068359375,0.5,False,25.139223347977083,12.06343445772837
44,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m3\ses-1\anat\sub-GVsT3c17m3_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c17m3_ses-1_T2w_45.png,0.068359375,0.068359375,0.5,False,45.59261265231188,23.66118376879762
45,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m3\ses-1\anat\sub-GVsT3c17m3_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c17m3_ses-1_T2w_randomNoisy_46.png,0.068359375,0.068359375,0.5,False,20.136788490606108,11.69862637350257
46,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m3\ses-1\anat\sub-GVsT3c17m3_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c17m3_ses-1_T2w_saltPepperNoisy_47.png,0.068359375,0.068359375,0.5,False,20.136788490606108,11.282344419267293
47,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m3\ses-1\anat\sub-GVsT3c17m3_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c17m3_ses-1_T2w_speckleNoisy_48.png,0.068359375,0.068359375,0.5,False,22.78576350942039,12.133908190543004
48,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m4\ses-1\anat\sub-GVsT3c17m4_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c17m4_ses-1_T2w_49.png,0.068359375,0.068359375,0.5,False,43.57307245018703,25.20142016765121
49,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m4\ses-1\anat\sub-GVsT3c17m4_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c17m4_ses-1_T2w_randomNoisy_50.png,0.068359375,0.068359375,0.5,False,22.63697535605664,13.126886919331898
50,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m4\ses-1\anat\sub-GVsT3c17m4_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c17m4_ses-1_T2w_saltPepperNoisy_51.png,0.068359375,0.068359375,0.5,False,25.342657975613637,12.617847694100387
51,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m4\ses-1\anat\sub-GVsT3c17m4_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c17m4_ses-1_T2w_speckleNoisy_52.png,0.068359375,0.068359375,0.5,False,25.365892455266508,13.807306001865724
52,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m5\ses-1\anat\sub-GVsT3c17m5_ses-1_T2w.nii.gz,anat_anat_sub-GVsT3c17m5_ses-1_T2w_53.png,0.068359375,0.068359375,0.5,False,43.42149241697525,24.243159632016614
53,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m5\ses-1\anat\sub-GVsT3c17m5_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-GVsT3c17m5_ses-1_T2w_randomNoisy_54.png,0.068359375,0.068359375,0.5,False,25.147208507009623,13.112239450331034
54,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m5\ses-1\anat\sub-GVsT3c17m5_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-GVsT3c17m5_ses-1_T2w_saltPepperNoisy_55.png,0.068359375,0.068359375,0.5,False,25.342657975613637,12.565743517699143
55,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-GVsT3c17m5\ses-1\anat\sub-GVsT3c17m5_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-GVsT3c17m5_ses-1_T2w_speckleNoisy_56.png,0.068359375,0.068359375,0.5,False,30.630434092329708,13.758365968474424
56,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c11m4\ses-1\anat\sub-SPsT1c11m4_ses-1_T2w.nii.gz,anat_anat_sub-SPsT1c11m4_ses-1_T2w_57.png,0.068359375,0.068359375,0.3,False,45.01048402667651,32.984750797850545
57,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c11m4\ses-1\anat\sub-SPsT1c11m4_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-SPsT1c11m4_ses-1_T2w_randomNoisy_58.png,0.068359375,0.068359375,0.3,False,20.258289027017465,12.846968388077089
58,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c11m4\ses-1\anat\sub-SPsT1c11m4_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-SPsT1c11m4_ses-1_T2w_saltPepperNoisy_59.png,0.068359375,0.068359375,0.3,False,20.258289027017465,12.338247537578395
59,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c11m4\ses-1\anat\sub-SPsT1c11m4_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-SPsT1c11m4_ses-1_T2w_speckleNoisy_60.png,0.068359375,0.068359375,0.3,False,20.2479225846177,13.3092526204922
60,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c12m1\ses-1\anat\sub-SPsT1c12m1_ses-1_T2w.nii.gz,anat_anat_sub-SPsT1c12m1_ses-1_T2w_61.png,0.068359375,0.068359375,0.3,False,46.0394034486593,34.00971607809902
61,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c12m1\ses-1\anat\sub-SPsT1c12m1_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-SPsT1c12m1_ses-1_T2w_randomNoisy_62.png,0.068359375,0.068359375,0.3,False,20.267027358365063,12.887728499950935
62,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c12m1\ses-1\anat\sub-SPsT1c12m1_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-SPsT1c12m1_ses-1_T2w_saltPepperNoisy_63.png,0.068359375,0.068359375,0.3,False,20.249550695669868,12.42886193824906
63,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c12m1\ses-1\anat\sub-SPsT1c12m1_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-SPsT1c12m1_ses-1_T2w_speckleNoisy_64.png,0.068359375,0.068359375,0.3,False,20.260024152749455,13.392296580677554
64,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c13m2\ses-1\anat\sub-SPsT1c13m2_ses-1_T2w.nii.gz,anat_anat_sub-SPsT1c13m2_ses-1_T2w_65.png,0.068359375,0.068359375,0.3,False,44.58295954094642,33.192306736310606
65,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c13m2\ses-1\anat\sub-SPsT1c13m2_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-SPsT1c13m2_ses-1_T2w_randomNoisy_66.png,0.068359375,0.068359375,0.3,False,20.249550695669868,12.772098338502326
66,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c13m2\ses-1\anat\sub-SPsT1c13m2_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-SPsT1c13m2_ses-1_T2w_saltPepperNoisy_67.png,0.068359375,0.068359375,0.3,False,20.249550695669868,12.278016632797897
67,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c13m2\ses-1\anat\sub-SPsT1c13m2_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-SPsT1c13m2_ses-1_T2w_speckleNoisy_68.png,0.068359375,0.068359375,0.3,False,20.242545520369454,13.253115087006833
68,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m2\ses-1\anat\sub-SPsT1c22m2_ses-1_T2w.nii.gz,anat_anat_sub-SPsT1c22m2_ses-1_T2w_69.png,0.068359375,0.068359375,0.3,False,45.16541656498101,33.73664608805781
69,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m2\ses-1\anat\sub-SPsT1c22m2_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-SPsT1c22m2_ses-1_T2w_randomNoisy_70.png,0.068359375,0.068359375,0.3,False,20.275765689712664,12.73952404489231
70,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m2\ses-1\anat\sub-SPsT1c22m2_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-SPsT1c22m2_ses-1_T2w_saltPepperNoisy_71.png,0.068359375,0.068359375,0.3,False,20.275765689712664,12.224586944225335
71,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m2\ses-1\anat\sub-SPsT1c22m2_ses-1_T2w.nii_speckleNoisy.nii.gz,anat_anat_sub-SPsT1c22m2_ses-1_T2w_speckleNoisy_72.png,0.068359375,0.068359375,0.3,False,20.264699847802532,13.18214802206837
72,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m3\ses-1\anat\sub-SPsT1c22m3_ses-1_T2w.nii.gz,anat_anat_sub-SPsT1c22m3_ses-1_T2w_73.png,0.068359375,0.068359375,0.3,False,44.589071091045156,33.74527837855112
73,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m3\ses-1\anat\sub-SPsT1c22m3_ses-1_T2w.nii_randomNoisy.nii.gz,anat_anat_sub-SPsT1c22m3_ses-1_T2w_randomNoisy_74.png,0.068359375,0.068359375,0.3,False,20.275765689712664,12.735706622789674
74,C:\Users\aswen\Desktop\TestingData\Aswendt_qc_data\proc_data\sub-SPsT1c22m3\ses-1\anat\sub-SPsT1c22m3_ses-1_T2w.nii_saltPepperNoisy.nii.gz,anat_anat_sub-SPsT1c22m3_ses-1_T2w_saltPepperNoisy_75.png,0.068359375,0.068359375,0.3,False,20.258289027017465,12.241779054514712
