1,0.99292474,1.768449046
2,0.730889131,1.262013964
3,0.628623307,1.094545361
4,0.566553497,0.985202362
5,0.524004477,0.90486856
6,0.491119136,0.838310865
7,0.457339277,0.787873144
8,0.427471776,0.747631801
9,0.398134988,0.715812189
10,0.371004586,0.699336009
11,0.348167061,0.689746609
12,0.329416515,0.688597585
13,0.31010873,0.697176749
14,0.291936208,0.711301221
15,0.274627441,0.729938115
16,0.260363269,0.752011158
17,0.247478867,0.752361728
18,0.232897338,0.70359733
19,0.220273074,0.653793266
20,0.206561722,0.619686684
21,0.196115111,0.590413639
22,0.182685767,0.56331603
23,0.170747703,0.538982012
24,0.160637407,0.522512048
25,0.151581133,0.513951685
26,0.143789089,0.507949985
27,0.136047111,0.506765973
28,0.127259855,0.511335889
29,0.121750543,0.517806581
30,0.116489295,0.53142755
31,0.109336751,0.551088445
32,0.101899168,0.578538578
33,0.093025189,0.577916212
34,0.086467418,0.566857862
35,0.080474013,0.534236113
36,0.073053535,0.505600962
37,0.066557527,0.488979763
38,0.0611137,0.473864913
39,0.055874616,0.467494677
40,0.051125512,0.463006438
41,0.048480035,0.463528294
42,0.046636669,0.462512518
43,0.04371142,0.465899117
44,0.043102954,0.472188106
45,0.044573117,0.480409828
46,0.047142386,0.490411385
47,0.049426563,0.510916359
48,0.0521317,0.534387168
49,0.054647028,0.543740046
50,0.054647028,0.531424392
51,0.054647028,0.508514432
52,0.054647028,0.490550852
53,0.054647028,0.481326744
54,0.054647028,0.47436958
55,0.054647028,0.470192313
56,0.054647028,0.467889015
57,0.054647028,0.467860607
58,0.054647028,0.466479357
59,0.054647028,0.464351728
60,0.054647028,0.469925984
61,0.054647028,0.478685751
62,0.054647028,0.488268248
63,0.054647028,0.500162962
64,0.054647028,0.517551574
65,0.054647028,0.529614872
66,0.054647028,0.515010176
67,0.054647028,0.497523559
68,0.054647028,0.487014084
69,0.054647028,0.478173718
70,0.054647028,0.470654583
71,0.054647028,0.465845136
72,0.054647028,0.466892592
73,0.054647028,0.467781946
74,0.054647028,0.466869096
75,0.054647028,0.468644917
76,0.054647028,0.475214092
77,0.054647028,0.481251689
78,0.054647028,0.491109745
79,0.054647028,0.507500741
80,0.054647028,0.531364956
81,0.054647028,0.539341324
82,0.052015393,0.528497662
83,0.049162818,0.507634382
84,0.047143878,0.487666062
85,0.044723991,0.477671461
86,0.043039291,0.469971742
87,0.043662138,0.464714374
88,0.046573004,0.461541571
89,0.048699314,0.460746042
90,0.051016124,0.461064186
91,0.055942629,0.466317175
92,0.06070235,0.473905722
93,0.066126194,0.486147165
94,0.072278646,0.504721415
95,0.079781168,0.531144022
96,0.08615835,0.561680215
97,0.092534034,0.577060405
98,0.100643882,0.569167973
99,0.108376913,0.544905366
100,0.115821898,0.525475338
101,0.121449038,0.513225016
102,0.127925832,0.505332151
103,0.135678211,0.501910721
104,0.143974457,0.504843379
105,0.15111887,0.512645044
106,0.159888474,0.520607996
107,0.169871014,0.535684234
108,0.181437013,0.560933281
109,0.19398342,0.588120589
110,0.204443069,0.618296368
111,0.217848603,0.649026316
112,0.230307332,0.694013379
113,0.244869839,0.736417286
114,0.258806977,0.736902601
115,0.273398175,0.718915964
116,0.290484954,0.701610888
117,0.306768036,0.68652969
118,0.326103288,0.682582163
119,0.347382369,0.685309134
120,0.371193638,0.696518669
121,0.399524169,0.715170773
122,0.428210474,0.74402626
123,0.456388637,0.782080687
124,0.486676906,0.832742604
125,0.523068713,0.89449459
126,0.563987526,0.972122477
127,0.614949443,1.062838612
128,0.684724124,1.186605486
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
