87,0.718788,0.844355
88,0.912933,0.863308
89,0.931673,0.870555
90,0.794245,0.855916
91,0.690987,0.861889
92,0.772934,0.864149
93,0.896308,0.870971
94,0.892101,0.867813
95,0.757933,0.867881
96,0.751755,0.868816
97,0.703162,0.863585
98,0.230047,0.867547
99,0.879585,0.865482
100,0.599137,0.865379
101,0.810209,0.848526
102,0.743408,0.85498
103,0.673239,0.860646
104,0.6474,0.859103
105,0.759004,0.858407
106,0.845417,0.867492
107,0.871787,0.865534
108,0.77703,0.865467
109,0.651901,0.860205
110,0.576652,0.866188
111,0.659872,0.865891
112,0.720286,0.842672
113,0.592873,0.862694
114,0.682936,0.873047
115,0.748194,0.859485
116,0.69683,0.863841
117,0.597207,0.846703
118,0.516743,0.862472
119,0.591931,0.86251
120,0.231339,0.853928
121,0.574225,0.861017
122,0.566736,0.872135
123,0.554176,0.847087
124,0.652781,0.866164
125,0.631389,0.862881
126,0.567145,0.850026
127,0.520749,0.862827
128,0.573927,0.865409
129,0.522464,0.85517
130,0.578691,0.866296
131,0.572642,0.868662
132,0.510804,0.871228
133,0.575811,0.867681
134,0.560221,0.859695
135,0.526632,0.854972
136,0.574815,0.867146
137,0.581517,0.866516
138,0.531478,0.875569
139,0.598329,0.870889
140,0.534936,0.859916
141,0.596558,0.868451
142,0.548649,0.852028
143,0.546507,0.857174
144,0.543055,0.869483
145,0.594276,0.863074
146,0.555359,0.853731
147,0.581314,0.864747
148,0.591356,0.852961
149,0.626765,0.865057
150,0.407753,0.867666
151,0.383785,0.86395
152,0.390701,0.861666
153,0.352465,0.875002
154,0.150509,0.860399
155,0.0921281,0.860326
156,0.0623327,0.856009
157,0.0525006,0.87139
158,0.289529,0.87558
159,0.2129,0.856063
160,0.253411,0.864727
161,0.162821,0.859617
162,0.093499,0.866544
163,0.0435873,0.866211
164,0.199398,0.863744
165,0.101682,0.865274
166,0.106926,0.863945
167,0.173365,0.867054
168,0.180514,0.860854
169,0.188015,0.867332
170,0.196949,0.857399
171,0.197895,0.856042
172,0.208364,0.866698
173,0.210733,0.8678
174,0.213153,0.860184
175,0.110402,0.858983
176,0.11074,0.860557
177,0.119665,0.856901
178,0.111902,0.862892
179,0.115995,0.872429
180,0.229302,0.865157
181,0.11332,0.854354
182,0.186175,0.860954
183,0.189844,0.853888
184,0.185681,0.862665
185,0.180398,0.854444
186,0.116189,0.857552
187,0.112669,0.861271
188,0.126563,0.858787
189,0.136617,0.859387
190,0.113714,0.854623
191,0.2129,0.860259
192,0.226786,0.850857
193,0.103861,0.8584
194,0.21987,0.865087
195,0.208129,0.861511
196,0.23157,0.860959
197,0.215112,0.860944
198,0.217083,0.864715
199,0.226559,0.85756
200,0.221663,0.861364
201,0.216477,0.857216
202,0.216409,0.865157
203,0.217153,0.862427
204,0.227816,0.870522
205,0.223414,0.851221
206,0.221583,0.860728
207,0.225588,0.864558
208,0.220732,0.859936
209,0.2169,0.865412
210,0.222804,0.855723
211,0.223521,0.863743
212,0.226919,0.857896
213,0.232197,0.841981
214,0.23145,0.861303
215,0.228548,0.853862
216,0.224812,0.866447
217,0.207622,0.862072
218,0.201557,0.859381
219,0.18183,0.861197
220,0.152627,0.851335
221,0.168301,0.85808
222,0.169945,0.857081
223,0.150822,0.864729
224,0.136671,0.862134
225,0.142237,0.856053
226,0.1472,0.860043
227,0.135404,0.859982
228,0.123121,0.859455
229,0.123599,0.865775
230,0.130979,0.852029
231,0.123177,0.855959
232,0.125061,0.861628
233,0.13306,0.859659
234,0.131961,0.861093
235,0.136468,0.862141
236,0.139123,0.860435
237,0.141436,0.860498
238,0.137951,0.859213
239,0.145327,0.855807
240,0.152208,0.857443
241,0.147429,0.865277
242,0.152828,0.857664
243,0.154745,0.859085
244,0.155839,0.861518
245,0.156284,0.852402
246,0.157541,0.853878
247,0.163427,0.852498
248,0.161145,0.862367
249,0.159656,0.862975
250,0.161674,0.867457
251,0.160631,0.864811
252,0.174365,0.854327
253,0.170816,0.856144
254,0.173741,0.8602
255,0.175718,0.864528
256,0.180309,0.858636
257,0.177928,0.851884
258,0.176102,0.861924
259,0.173769,0.86158
260,0.173336,0.85649
261,0.170224,0.862765
262,0.165486,0.85802
263,0.162601,0.857927
264,0.166803,0.844299
265,0.160484,0.850725
266,0.162149,0.856704
267,0.169025,0.859637
268,0.162483,0.855519
269,0.165157,0.861739
270,0.167557,0.854796
271,0.165583,0.855621
272,0.167512,0.851692
273,0.167069,0.85034
274,0.171154,0.862592
275,0.174725,0.856935
276,0.172659,0.861652
277,0.172321,0.857068
278,0.170907,0.857063
279,0.174804,0.85606
280,0.174546,0.853885
281,0.177751,0.845295
282,0.178075,0.852531
283,0.183517,0.861378
284,0.179479,0.854558
285,0.18346,0.858124
286,0.18113,0.863166
287,0.183792,0.854405
288,0.176147,0.847559
289,0.182469,0.858505
290,0.179433,0.866746
291,0.181106,0.857245
292,0.205511,0.850219
293,0.202188,0.860941
294,0.220412,0.859874
295,0.26333,0.856338
296,0.245611,0.859135
297,0.0983231,0.865357
298,0.248484,0.859445
299,0.0725732,0.861189
300,0.248695,0.857795
301,0.278428,0.865819
302,0.254303,0.860236
303,0.150933,0.865362
304,0.28395,0.85393
305,0.162223,0.867001
306,0.294133,0.852184
307,0.162527,0.857591
308,0.281712,0.852993
309,0.171393,0.861488
310,0.297709,0.85468
311,0.269286,0.865261
312,0.180858,0.8629
313,0.276173,0.860779
314,0.277092,0.84808
315,0.191513,0.857219
316,0.297709,0.853636
317,0.2557,0.860031
318,0.208906,0.852216
319,0.215909,0.856462
320,0.286395,0.859005
321,0.350382,0.866007
322,0.215693,0.863496
323,0.304126,0.859981
324,0.317936,0.850949
325,0.321441,0.863219
326,0.209976,0.860753
327,0.243406,0.858106
328,0.292722,0.864788
329,0.214757,0.849772
330,0.241612,0.850832
331,0.283473,0.857642
332,0.226189,0.85565
333,0.246848,0.854393
334,0.304035,0.856854
335,0.234864,0.854535
336,0.256163,0.85678
337,0.301077,0.860157
338,0.245653,0.855762
339,0.285188,0.855318
340,0.279767,0.856646
341,0.281468,0.853269
342,0.258285,0.844877
343,0.126696,0.853785
