FileAddress,corresponding_img,Goasting,SNR Chang,SNR Normal,dataset
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\5,anat_20220729_132847_C290722_C290722_1_1_125.png,False,54.033982648757046,35.173267982629724,7_r_Se
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04967\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_1.png,False,28.956946807161493,26.210517709333143,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04967\t2\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_2.png,False,28.15642573171322,25.530732305360598,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04967\t3\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_3.png,False,27.87352063790748,21.612139717156367,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04967\t4\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_4.png,False,28.26182282628464,22.67984337943256,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_5.png,False,28.02033198838621,27.43643413413009,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t2\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_6.png,False,27.51373298367154,23.746548280433736,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t3\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_7.png,False,26.336567492049014,23.47672342869119,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t4\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_8.png,False,28.21740374669642,25.880267439304227,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04971\t5\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_9.png,False,26.241983902531167,25.43306375422764,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04975\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_10.png,False,28.41540845245944,25.50638080388037,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04975\t2\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_11.png,False,28.49408732474775,22.978778941120154,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04975\t3\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_12.png,False,27.52678561215984,20.71063268175981,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04975\t4\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_13.png,False,27.44235615723405,21.597500512264247,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04975\t5\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_14.png,False,27.469702258603604,21.943738413043363,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04992\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_15.png,False,28.00352374069296,26.711524505156035,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\04996\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_16.png,False,28.96353858231975,25.93717949213376,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05014\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_17.png,False,28.523440803780563,27.06281390112213,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05019\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_18.png,False,27.84722147759132,23.706014193230786,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05019\t2\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_19.png,False,26.72914207127332,23.848459476540093,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05019\t3\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_20.png,False,26.732155698428485,22.92816319757335,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05019\t4\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_21.png,False,26.525440061937672,22.48141621772536,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t1\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_22.png,False,29.5178373851488,26.606921897029263,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t3\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_23.png,False,27.06787564976951,20.577770046017783,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t4\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_24.png,False,26.977619131651306,20.17149341169443,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Soria\05070\t5\t2rare\t2rare.nii.gz,anat_t2rare_t2rare_25.png,False,28.106488553664853,20.26518924589977,7_r_So
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_11_4_1_1_20180409_143444\5,anat_SP_T1_11_4_1_1_20180409_143444_1.png,False,31.918553432742684,32.984750797850545,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_12_1_1_1_20180409_152128\5,anat_SP_T1_12_1_1_1_20180409_152128_2.png,False,32.33300189018583,34.00971607809902,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_13_2_1_1_20180412_161205\6,anat_SP_T1_13_2_1_1_20180412_161205_3.png,False,31.9555587997612,33.192306736310606,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_22_2_1_1_20180607_124026\6,anat_SP_T1_22_2_1_1_20180607_124026_4.png,False,31.64290290041577,33.73664608805781,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_22_3_1_1_20180607_133621\5,anat_SP_T1_22_3_1_1_20180607_133621_5.png,False,32.019667968681965,33.74527837855111,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_5_1_1_1_20180111_105123\6,anat_SP_T1_5_1_1_1_20180111_105123_6.png,False,29.10325936941289,30.55810436148757,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_5_3_1_1_20180111_123437\5,anat_SP_T1_5_3_1_1_20180111_123437_7.png,False,31.740279481251456,32.694395070800205,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_8_1_1_1_20180111_164048\5,anat_SP_T1_8_1_1_1_20180111_164048_8.png,False,29.80396914676217,31.535573275889,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_1_1_1_20180920_100903\8,anat_SP_V1_11_1_1_1_20180920_100903_9.png,False,31.41422302190493,32.38352496452463,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_2_1_1_20180920_112847\4,anat_SP_V1_11_2_1_1_20180920_112847_10.png,False,31.27677999280636,32.5133491993743,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_3_1_1_20180920_131128\10,anat_SP_V1_11_3_1_1_20180920_131128_11.png,False,29.488656519309227,29.163622787402552,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_4_1_1_20180920_140835\5,anat_SP_V1_11_4_1_1_20180920_140835_12.png,False,30.936685305185165,31.752235669728407,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_5_1_1_20180920_145915\5,anat_SP_V1_11_5_1_1_20180920_145915_13.png,False,30.551124619996905,31.570173982566484,94c_m_As
